customer_id,customer_name,segment,city
C3904,Client_Partner_3904,Home Office,Chennai
C3905,Client_Partner_3905,Consumer,Kolkata
C3906,Client_Partner_3906,Corporate,Delhi
C3907,Client_Partner_3907,Home Office,Mumbai
C3908,Client_Partner_3908,Corporate,Hyderabad
C3909,Client_Partner_3909,Consumer,Delhi
C3910,Client_Partner_3910,Corporate,Hyderabad
C3911,Client_Partner_3911,Consumer,Kolkata
C3912,Client_Partner_3912,Home Office,Hyderabad
C3913,Client_Partner_3913,Corporate,Kolkata
C3914,Client_Partner_3914,Corporate,Kolkata
C3915,Client_Partner_3915,Home Office,Mumbai
C3916,Client_Partner_3916,Corporate,Chennai
C3917,Client_Partner_3917,Consumer,Hyderabad
C3918,Client_Partner_3918,Corporate,Hyderabad
C3919,Client_Partner_3919,Consumer,Kolkata
C3920,Client_Partner_3920,Home Office,Hyderabad
C3921,Client_Partner_3921,Corporate,Hyderabad
C3922,Client_Partner_3922,Corporate,Kolkata
C3923,Client_Partner_3923,Home Office,Mumbai
C3924,Client_Partner_3924,Consumer,Chennai
C3925,Client_Partner_3925,Consumer,Mumbai
C3926,Client_Partner_3926,Home Office,Chennai
C3927,Client_Partner_3927,Home Office,Chennai
C3928,Client_Partner_3928,Consumer,Delhi
C3929,Client_Partner_3929,Corporate,Delhi
C3930,Client_Partner_3930,Consumer,Kolkata
C3931,Client_Partner_3931,Corporate,Chennai
C3932,Client_Partner_3932,Home Office,Hyderabad
C3933,Client_Partner_3933,Corporate,Bengaluru
C3934,Client_Partner_3934,Corporate,Bengaluru
C3935,Client_Partner_3935,Home Office,Bengaluru
C3936,Client_Partner_3936,Consumer,Bengaluru
C3937,Client_Partner_3937,Corporate,Delhi
C3938,Client_Partner_3938,Home Office,Chennai
C3939,Client_Partner_3939,Corporate,Bengaluru
C3940,Client_Partner_3940,Home Office,Kolkata
C3941,Client_Partner_3941,Corporate,Chennai
C3942,Client_Partner_3942,Corporate,Mumbai
C3943,Client_Partner_3943,Home Office,Mumbai
C3944,Client_Partner_3944,Home Office,Bangalore 
C3945,Client_Partner_3945,Corporate,Bangalore 
C3946,Client_Partner_3946,Home Office,Kolkata
C3947,Client_Partner_3947,Home Office,Kolkata
C3948,Client_Partner_3948,Corporate,Delhi
C3949,Client_Partner_3949,Home Office,Delhi
C3950,Client_Partner_3950,Consumer,Chennai
C3951,Client_Partner_3951,Home Office,Kolkata
C3952,Client_Partner_3952,Corporate,Hyderabad
C3953,Client_Partner_3953,Corporate,BLR
C3954,Client_Partner_3954,Corporate,Bengaluru
C3955,Client_Partner_3955,Home Office,Chennai
C3956,Client_Partner_3956,Home Office,Chennai
C3957,Client_Partner_3957,Consumer,Chennai
C3958,Client_Partner_3958,Home Office,Bengaluru
C3959,Client_Partner_3959,Home Office,Delhi
C3960,Client_Partner_3960,Home Office,Hyderabad
C3961,Client_Partner_3961,Corporate,Bengaluru
C3962,Client_Partner_3962,Corporate,Chennai
C3963,Client_Partner_3963,Home Office,Mumbai
C3964,Client_Partner_3964,Consumer,Mumbai
C3965,Client_Partner_3965,Home Office,Kolkata
C3966,Client_Partner_3966,Home Office,Chennai
C3967,Client_Partner_3967,Home Office,Hyderabad
C3968,Client_Partner_3968,Consumer,Mumbai
C3969,Client_Partner_3969,Corporate,Delhi
C3970,Client_Partner_3970,Corporate,Delhi
C3971,Client_Partner_3971,Home Office,Kolkata
C3972,Client_Partner_3972,Home Office,Hyderabad
C3973,Client_Partner_3973,Corporate,Kolkata
C3974,Client_Partner_3974,Consumer,Delhi
C3975,Client_Partner_3975,Home Office,Chennai
C3976,Client_Partner_3976,Corporate,Bengaluru
C3977,Client_Partner_3977,Home Office,Kolkata
C3978,Client_Partner_3978,Home Office,Mumbai
C3979,Client_Partner_3979,Consumer,Kolkata
C3980,Client_Partner_3980,Consumer,Kolkata
C3981,Client_Partner_3981,Home Office,Mumbai
C3982,Client_Partner_3982,Home Office,Hyderabad
C3983,Client_Partner_3983,Consumer,Delhi
C3984,Client_Partner_3984,Consumer,Mumbai
C3985,Client_Partner_3985,Consumer,Hyderabad
C3986,Client_Partner_3986,Corporate,Hyderabad
C3987,Client_Partner_3987,Consumer,Bengaluru
C3988,Client_Partner_3988,Home Office,Delhi
C3989,Client_Partner_3989,Home Office,Bangalore 
C3990,Client_Partner_3990,Home Office,Chennai
C3991,Client_Partner_3991,Home Office,Hyderabad
C3992,Client_Partner_3992,Corporate,Mumbai
C3993,Client_Partner_3993,Home Office,Mumbai
C3994,Client_Partner_3994,Corporate,Bengaluru
C3995,Client_Partner_3995,Consumer,Hyderabad
C3996,Client_Partner_3996,Corporate,Hyderabad
C3997,Client_Partner_3997,Consumer,Hyderabad
C3998,Client_Partner_3998,Consumer,Mumbai
C3999,Client_Partner_3999,Consumer,Kolkata
C4000,Client_Partner_4000,Consumer,Hyderabad
C4001,Client_Partner_4001,Home Office,Mumbai
C4002,Client_Partner_4002,Home Office,Kolkata
C4003,Client_Partner_4003,Corporate,Delhi
C4004,Client_Partner_4004,Corporate,Bengaluru
C4005,Client_Partner_4005,Home Office,Hyderabad
C4006,Client_Partner_4006,Corporate,Bengaluru
C4007,Client_Partner_4007,Consumer,Mumbai
C4008,Client_Partner_4008,Corporate,Bengaluru
C4009,Client_Partner_4009,Corporate,Mumbai
C4010,Client_Partner_4010,Consumer,Mumbai
C4011,Client_Partner_4011,Consumer,Bengaluru
C4012,Client_Partner_4012,Corporate,Kolkata
C4013,Client_Partner_4013,Home Office,Mumbai
C4014,Client_Partner_4014,Consumer,Mumbai
C4015,Client_Partner_4015,Home Office,Mumbai
C4016,Client_Partner_4016,Home Office,Bangalore 
C4017,Client_Partner_4017,Corporate,Kolkata
C4018,Client_Partner_4018,Consumer,Mumbai
C4019,Client_Partner_4019,Home Office,Delhi
C4020,Client_Partner_4020,Home Office,
C4021,Client_Partner_4021,Home Office,Delhi
C4022,Client_Partner_4022,Corporate,Chennai
C4023,Client_Partner_4023,Consumer,Delhi
C4024,Client_Partner_4024,Corporate,Chennai
C4025,Client_Partner_4025,Consumer,Hyderabad
C4026,Client_Partner_4026,Consumer,Chennai
C4027,Client_Partner_4027,Consumer,Bengaluru
C4028,Client_Partner_4028,Consumer,Bengaluru
C4029,Client_Partner_4029,Home Office,Kolkata
C4030,Client_Partner_4030,Consumer,Chennai
C4031,Client_Partner_4031,Home Office,Bengaluru
C4032,Client_Partner_4032,Home Office,Chennai
C4033,Client_Partner_4033,Corporate,Hyderabad
C4034,Client_Partner_4034,Home Office,BLR
C4035,Client_Partner_4035,Home Office,Mumbai
C4036,Client_Partner_4036,Corporate,Delhi
C4037,Client_Partner_4037,Corporate,Hyderabad
C4038,Client_Partner_4038,Consumer,BLR
C4039,Client_Partner_4039,Corporate,BLR
C4040,Client_Partner_4040,Home Office,Kolkata
C4041,Client_Partner_4041,Home Office,Kolkata
C4042,Client_Partner_4042,Consumer,Hyderabad
C4043,Client_Partner_4043,Home Office,Bengaluru
C4044,Client_Partner_4044,Home Office,Kolkata
C4045,Client_Partner_4045,Corporate,
C4046,Client_Partner_4046,Corporate,Delhi
C4047,Client_Partner_4047,Home Office,Delhi
C4048,Client_Partner_4048,Consumer,Delhi
C4049,Client_Partner_4049,Consumer,Hyderabad
C4050,Client_Partner_4050,Consumer,Delhi
C4051,Client_Partner_4051,Consumer,Hyderabad
C4052,Client_Partner_4052,Corporate,Hyderabad
C4053,Client_Partner_4053,Consumer,Mumbai
C4054,Client_Partner_4054,Consumer,Mumbai
C4055,Client_Partner_4055,Consumer,Kolkata
C4056,Client_Partner_4056,Corporate,Delhi
C4057,Client_Partner_4057,Corporate,Hyderabad
C4058,Client_Partner_4058,Corporate,Kolkata
C4059,Client_Partner_4059,Consumer,Hyderabad
C4060,Client_Partner_4060,Corporate,
C4061,Client_Partner_4061,Consumer,Hyderabad
C4062,Client_Partner_4062,Corporate,Delhi
C4063,Client_Partner_4063,Home Office,Hyderabad
C4064,Client_Partner_4064,Home Office,BLR
C4065,Client_Partner_4065,Home Office,Mumbai
C4066,Client_Partner_4066,Corporate,Mumbai
C4067,Client_Partner_4067,Consumer,Hyderabad
C4068,Client_Partner_4068,Corporate,Kolkata
C4069,Client_Partner_4069,Home Office,BLR
C4070,Client_Partner_4070,Corporate,Bengaluru
C4071,Client_Partner_4071,Corporate,Chennai
C4072,Client_Partner_4072,Home Office,Mumbai
C4073,Client_Partner_4073,Corporate,Chennai
C4074,Client_Partner_4074,Home Office,Hyderabad
C4075,Client_Partner_4075,Consumer,Kolkata
C4076,Client_Partner_4076,Home Office,Bengaluru
C4077,Client_Partner_4077,Consumer,Chennai
C4078,Client_Partner_4078,Corporate,Chennai
C4079,Client_Partner_4079,Home Office,Bengaluru
C4080,Client_Partner_4080,Consumer,Bengaluru
C4081,Client_Partner_4081,Home Office,Mumbai
C4082,Client_Partner_4082,Consumer,Hyderabad
C4083,Client_Partner_4083,Consumer,Hyderabad
C4084,Client_Partner_4084,Corporate,Chennai
C4085,Client_Partner_4085,Home Office,Kolkata
C4086,Client_Partner_4086,Corporate,Kolkata
C4087,Client_Partner_4087,Consumer,Hyderabad
C4088,Client_Partner_4088,Consumer,Hyderabad
C4089,Client_Partner_4089,Corporate,Bengaluru
C4090,Client_Partner_4090,Consumer,Kolkata
C4091,Client_Partner_4091,Home Office,Delhi
C4092,Client_Partner_4092,Home Office,Bengaluru
C4093,Client_Partner_4093,Consumer,Mumbai
C4094,Client_Partner_4094,Consumer,Chennai
C4095,Client_Partner_4095,Consumer,Hyderabad
C4096,Client_Partner_4096,Consumer,Chennai
C4097,Client_Partner_4097,Consumer,BLR
C4098,Client_Partner_4098,Consumer,Kolkata
C4099,Client_Partner_4099,Consumer,Mumbai
C4100,Client_Partner_4100,Consumer,Bengaluru
C4101,Client_Partner_4101,Consumer,Chennai
C4102,Client_Partner_4102,Corporate,Chennai
C4103,Client_Partner_4103,Consumer,Bengaluru
C4104,Client_Partner_4104,Home Office,Kolkata
C4105,Client_Partner_4105,Corporate,Hyderabad
C4106,Client_Partner_4106,Corporate,Delhi
C4107,Client_Partner_4107,Corporate,Chennai
C4108,Client_Partner_4108,Home Office,Delhi
C4109,Client_Partner_4109,Home Office,Kolkata
C4110,Client_Partner_4110,Corporate,Hyderabad
C4111,Client_Partner_4111,Corporate,Hyderabad
C4112,Client_Partner_4112,Consumer,Mumbai
C4113,Client_Partner_4113,Home Office,Hyderabad
C4114,Client_Partner_4114,Home Office,Mumbai
C4115,Client_Partner_4115,Corporate,Bangalore 
C4116,Client_Partner_4116,Corporate,Kolkata
C4117,Client_Partner_4117,Corporate,Delhi
C4118,Client_Partner_4118,Corporate,Mumbai
C4119,Client_Partner_4119,Corporate,Kolkata
C4120,Client_Partner_4120,Home Office,Chennai
C4121,Client_Partner_4121,Home Office,Kolkata
C4122,Client_Partner_4122,Consumer,Mumbai
C4123,Client_Partner_4123,Consumer,Hyderabad
C4124,Client_Partner_4124,Consumer,Delhi
C4125,Client_Partner_4125,Home Office,Mumbai
C4126,Client_Partner_4126,Home Office,Kolkata
C4127,Client_Partner_4127,Consumer,Kolkata
C4128,Client_Partner_4128,Corporate,Delhi
C4129,Client_Partner_4129,Home Office,Bengaluru
C4130,Client_Partner_4130,Consumer,Chennai
C4131,Client_Partner_4131,Consumer,Bangalore 
C4132,Client_Partner_4132,Home Office,Hyderabad
C4133,Client_Partner_4133,Consumer,Delhi
C4134,Client_Partner_4134,Home Office,Chennai
C4135,Client_Partner_4135,Consumer,BLR
C4136,Client_Partner_4136,Consumer,Chennai
C4137,Client_Partner_4137,Home Office,Bengaluru
C4138,Client_Partner_4138,Consumer,Chennai
C4139,Client_Partner_4139,Consumer,Chennai
C4140,Client_Partner_4140,Home Office,Kolkata
C4141,Client_Partner_4141,Home Office,Hyderabad
C4142,Client_Partner_4142,Consumer,Chennai
C4143,Client_Partner_4143,Consumer,Hyderabad
C4144,Client_Partner_4144,Home Office,Hyderabad
C4145,Client_Partner_4145,Corporate,Chennai
C4146,Client_Partner_4146,Home Office,Kolkata
C4147,Client_Partner_4147,Corporate,Hyderabad
C4148,Client_Partner_4148,Home Office,Chennai
C4149,Client_Partner_4149,Corporate,Mumbai
C4150,Client_Partner_4150,Corporate,Bengaluru
C4151,Client_Partner_4151,Home Office,Mumbai
C4152,Client_Partner_4152,Corporate,Hyderabad
C4153,Client_Partner_4153,Home Office,Mumbai
C4154,Client_Partner_4154,Consumer,Hyderabad
C4155,Client_Partner_4155,Corporate,Mumbai
C4156,Client_Partner_4156,Corporate,Mumbai
C4157,Client_Partner_4157,Corporate,Chennai
C4158,Client_Partner_4158,Home Office,Hyderabad
C4159,Client_Partner_4159,Corporate,Chennai
C4160,Client_Partner_4160,Home Office,BLR
C4161,Client_Partner_4161,Corporate,Kolkata
C4162,Client_Partner_4162,Consumer,Kolkata
C4163,Client_Partner_4163,Corporate,BLR
C4164,Client_Partner_4164,Consumer,Mumbai
C4165,Client_Partner_4165,Consumer,Delhi
C4166,Client_Partner_4166,Corporate,Hyderabad
C4167,Client_Partner_4167,Corporate,Kolkata
C4168,Client_Partner_4168,Corporate,Kolkata
C4169,Client_Partner_4169,Corporate,Kolkata
C4170,Client_Partner_4170,Consumer,Bengaluru
C4171,Client_Partner_4171,Corporate,Bengaluru
C4172,Client_Partner_4172,Home Office,Delhi
C4173,Client_Partner_4173,Consumer,Kolkata
C4174,Client_Partner_4174,Home Office,Kolkata
C4175,Client_Partner_4175,Home Office,Mumbai
C4176,Client_Partner_4176,Consumer,Chennai
C4177,Client_Partner_4177,Corporate,Chennai
C4178,Client_Partner_4178,Corporate,Mumbai
C4179,Client_Partner_4179,Home Office,Hyderabad
C4180,Client_Partner_4180,Home Office,Mumbai
C4181,Client_Partner_4181,Consumer,Kolkata
C4182,Client_Partner_4182,Consumer,Hyderabad
C4183,Client_Partner_4183,Home Office,Bengaluru
C4184,Client_Partner_4184,Corporate,Delhi
C4185,Client_Partner_4185,Corporate,Kolkata
C4186,Client_Partner_4186,Home Office,Delhi
C4187,Client_Partner_4187,Home Office,Delhi
C4188,Client_Partner_4188,Corporate,Hyderabad
C4189,Client_Partner_4189,Home Office,Bengaluru
C4190,Client_Partner_4190,Consumer,Bengaluru
C4191,Client_Partner_4191,Consumer,Kolkata
C4192,Client_Partner_4192,Home Office,Bengaluru
C4193,Client_Partner_4193,Corporate,Mumbai
C4194,Client_Partner_4194,Corporate,Chennai
C4195,Client_Partner_4195,Consumer,Delhi
C4196,Client_Partner_4196,Consumer,Mumbai
C4197,Client_Partner_4197,Consumer,Bengaluru
C4198,Client_Partner_4198,Home Office,Mumbai
C4199,Client_Partner_4199,Corporate,Mumbai
C4200,Client_Partner_4200,Corporate,Kolkata
C4201,Client_Partner_4201,Corporate,Delhi
C4202,Client_Partner_4202,Consumer,Kolkata
C4203,Client_Partner_4203,Home Office,Hyderabad
C4204,Client_Partner_4204,Home Office,Kolkata
C4205,Client_Partner_4205,Corporate,Kolkata
C4206,Client_Partner_4206,Home Office,Kolkata
C4207,Client_Partner_4207,Consumer,Mumbai
C4208,Client_Partner_4208,Consumer,Delhi
C4209,Client_Partner_4209,Corporate,Chennai
C4210,Client_Partner_4210,Consumer,Mumbai
C4211,Client_Partner_4211,Consumer,Kolkata
C4212,Client_Partner_4212,Home Office,Delhi
C4213,Client_Partner_4213,Corporate,Mumbai
C4214,Client_Partner_4214,Corporate,Kolkata
C4215,Client_Partner_4215,Consumer,Hyderabad
C4216,Client_Partner_4216,Home Office,Mumbai
C4217,Client_Partner_4217,Consumer,Mumbai
C4218,Client_Partner_4218,Home Office,Hyderabad
C4219,Client_Partner_4219,Corporate,Chennai
C4220,Client_Partner_4220,Corporate,Kolkata
C4221,Client_Partner_4221,Corporate,BLR
C4222,Client_Partner_4222,Corporate,Mumbai
C4223,Client_Partner_4223,Home Office,Mumbai
C4224,Client_Partner_4224,Corporate,Hyderabad
C4225,Client_Partner_4225,Consumer,Mumbai
C4226,Client_Partner_4226,Home Office,Hyderabad
C4227,Client_Partner_4227,Consumer,
C4228,Client_Partner_4228,Consumer,Kolkata
C4229,Client_Partner_4229,Corporate,Kolkata
C4230,Client_Partner_4230,Consumer,Kolkata
C4231,Client_Partner_4231,Consumer,Bengaluru
C4232,Client_Partner_4232,Corporate,
C4233,Client_Partner_4233,Consumer,Kolkata
C4234,Client_Partner_4234,Consumer,Mumbai
C4235,Client_Partner_4235,Corporate,Hyderabad
C4236,Client_Partner_4236,Consumer,Mumbai
C4237,Client_Partner_4237,Consumer,Delhi
C4238,Client_Partner_4238,Corporate,Chennai
C4239,Client_Partner_4239,Corporate,Mumbai
C4240,Client_Partner_4240,Consumer,Chennai
C4241,Client_Partner_4241,Corporate,Hyderabad
C4242,Client_Partner_4242,Consumer,Chennai
C4243,Client_Partner_4243,Home Office,Chennai
C4244,Client_Partner_4244,Consumer,Hyderabad
C4245,Client_Partner_4245,Corporate,Kolkata
C4246,Client_Partner_4246,Home Office,Mumbai
C4247,Client_Partner_4247,Corporate,Hyderabad
C4248,Client_Partner_4248,Consumer,Chennai
C4249,Client_Partner_4249,Corporate,Bengaluru
C4250,Client_Partner_4250,Home Office,Mumbai
C4251,Client_Partner_4251,Corporate,BLR
C4252,Client_Partner_4252,Corporate,Mumbai
C4253,Client_Partner_4253,Home Office,Kolkata
C4254,Client_Partner_4254,Home Office,Chennai
C4255,Client_Partner_4255,Consumer,Bengaluru
C4256,Client_Partner_4256,Home Office,Delhi
C4257,Client_Partner_4257,Consumer,Chennai
C4258,Client_Partner_4258,Corporate,Chennai
C4259,Client_Partner_4259,Corporate,Chennai
C4260,Client_Partner_4260,Consumer,Kolkata
C4261,Client_Partner_4261,Corporate,Chennai
C4262,Client_Partner_4262,Corporate,Kolkata
C4263,Client_Partner_4263,Corporate,Chennai
C4264,Client_Partner_4264,Home Office,Chennai
C4265,Client_Partner_4265,Corporate,Bengaluru
C4266,Client_Partner_4266,Home Office,Chennai
C4267,Client_Partner_4267,Consumer,Kolkata
C4268,Client_Partner_4268,Corporate,Bangalore 
C4269,Client_Partner_4269,Corporate,Bangalore 
C4270,Client_Partner_4270,Consumer,Mumbai
C4271,Client_Partner_4271,Corporate,Hyderabad
C4272,Client_Partner_4272,Corporate,Chennai
C4273,Client_Partner_4273,Consumer,Hyderabad
C4274,Client_Partner_4274,Consumer,Chennai
C4275,Client_Partner_4275,Consumer,Kolkata
C4276,Client_Partner_4276,Home Office,Chennai
C4277,Client_Partner_4277,Home Office,Hyderabad
C4278,Client_Partner_4278,Home Office,Hyderabad
C4279,Client_Partner_4279,Home Office,Delhi
C4280,Client_Partner_4280,Home Office,Delhi
C4281,Client_Partner_4281,Consumer,Bangalore 
C4282,Client_Partner_4282,Corporate,Mumbai
C4283,Client_Partner_4283,Home Office,Mumbai
C4284,Client_Partner_4284,Consumer,Chennai
C4285,Client_Partner_4285,Consumer,Bengaluru
C4286,Client_Partner_4286,Home Office,Mumbai
C4287,Client_Partner_4287,Home Office,Bengaluru
C4288,Client_Partner_4288,Consumer,Bengaluru
C4289,Client_Partner_4289,Home Office,Bengaluru
C4290,Client_Partner_4290,Corporate,Chennai
C4291,Client_Partner_4291,Corporate,Delhi
C4292,Client_Partner_4292,Consumer,Chennai
C4293,Client_Partner_4293,Home Office,Kolkata
C4294,Client_Partner_4294,Corporate,Kolkata
C4295,Client_Partner_4295,Corporate,Bengaluru
C4296,Client_Partner_4296,Corporate,Bengaluru
C4297,Client_Partner_4297,Corporate,Mumbai
C4298,Client_Partner_4298,Consumer,Mumbai
C4299,Client_Partner_4299,Home Office,Mumbai
C4300,Client_Partner_4300,Corporate,Hyderabad
C4301,Client_Partner_4301,Home Office,Kolkata
C4302,Client_Partner_4302,Corporate,Delhi
C4303,Client_Partner_4303,Corporate,Hyderabad
C4304,Client_Partner_4304,Home Office,Hyderabad
C4305,Client_Partner_4305,Home Office,Bengaluru
C4306,Client_Partner_4306,Corporate,Kolkata
C4307,Client_Partner_4307,Corporate,Kolkata
C4308,Client_Partner_4308,Home Office,Bengaluru
C4309,Client_Partner_4309,Home Office,Chennai
C4310,Client_Partner_4310,Consumer,Bengaluru
C4311,Client_Partner_4311,Corporate,Bengaluru
C4312,Client_Partner_4312,Consumer,Bengaluru
C4313,Client_Partner_4313,Corporate,Chennai
C4314,Client_Partner_4314,Home Office,Chennai
C4315,Client_Partner_4315,Consumer,Kolkata
C4316,Client_Partner_4316,Corporate,Hyderabad
C4317,Client_Partner_4317,Consumer,Chennai
C4318,Client_Partner_4318,Corporate,Chennai
C4319,Client_Partner_4319,Home Office,Delhi
C4320,Client_Partner_4320,Consumer,Mumbai
C4321,Client_Partner_4321,Consumer,Kolkata
C4322,Client_Partner_4322,Corporate,Mumbai
C4323,Client_Partner_4323,Consumer,Mumbai
C4324,Client_Partner_4324,Home Office,Chennai
C4325,Client_Partner_4325,Home Office,Bengaluru
C4326,Client_Partner_4326,Home Office,Delhi
C4327,Client_Partner_4327,Home Office,Mumbai
C4328,Client_Partner_4328,Home Office,Kolkata
C4329,Client_Partner_4329,Corporate,Chennai
C4330,Client_Partner_4330,Corporate,Bengaluru
C4331,Client_Partner_4331,Consumer,Mumbai
C4332,Client_Partner_4332,Consumer,Hyderabad
C4333,Client_Partner_4333,Corporate,Kolkata
C4334,Client_Partner_4334,Consumer,Mumbai
C4335,Client_Partner_4335,Home Office,Bengaluru
C4336,Client_Partner_4336,Home Office,Chennai
C4337,Client_Partner_4337,Home Office,Hyderabad
C4338,Client_Partner_4338,Home Office,Delhi
C4339,Client_Partner_4339,Consumer,Mumbai
C4340,Client_Partner_4340,Consumer,Delhi
C4341,Client_Partner_4341,Home Office,Mumbai
C4342,Client_Partner_4342,Consumer,Kolkata
C4343,Client_Partner_4343,Consumer,Bangalore 
C4344,Client_Partner_4344,Corporate,Delhi
C4345,Client_Partner_4345,Consumer,Chennai
C4346,Client_Partner_4346,Consumer,Mumbai
C4347,Client_Partner_4347,Corporate,Mumbai
C4348,Client_Partner_4348,Home Office,Mumbai
C4349,Client_Partner_4349,Home Office,Hyderabad
C4350,Client_Partner_4350,Consumer,Mumbai
C4351,Client_Partner_4351,Corporate,Bangalore 
C4352,Client_Partner_4352,Home Office,Hyderabad
C4353,Client_Partner_4353,Corporate,Kolkata
C4354,Client_Partner_4354,Home Office,Bengaluru
C4355,Client_Partner_4355,Corporate,Mumbai
C4356,Client_Partner_4356,Consumer,
C4357,Client_Partner_4357,Home Office,
C4358,Client_Partner_4358,Home Office,Hyderabad
C4359,Client_Partner_4359,Home Office,Chennai
C4360,Client_Partner_4360,Consumer,Kolkata
C4361,Client_Partner_4361,Home Office,Mumbai
C4362,Client_Partner_4362,Corporate,Mumbai
C4363,Client_Partner_4363,Corporate,Mumbai
C4364,Client_Partner_4364,Corporate,Chennai
C4365,Client_Partner_4365,Corporate,Hyderabad
C4366,Client_Partner_4366,Home Office,Delhi
C4367,Client_Partner_4367,Corporate,Mumbai
C4368,Client_Partner_4368,Consumer,Delhi
C4369,Client_Partner_4369,Corporate,Delhi
C4370,Client_Partner_4370,Consumer,Chennai
C4371,Client_Partner_4371,Consumer,Chennai
C4372,Client_Partner_4372,Home Office,Kolkata
C4373,Client_Partner_4373,Home Office,Kolkata
C4374,Client_Partner_4374,Consumer,Kolkata
C4375,Client_Partner_4375,Consumer,Kolkata
C4376,Client_Partner_4376,Corporate,Delhi
C4377,Client_Partner_4377,Home Office,Mumbai
C4378,Client_Partner_4378,Home Office,Hyderabad
C4379,Client_Partner_4379,Home Office,Delhi
C4380,Client_Partner_4380,Home Office,Chennai
C4381,Client_Partner_4381,Consumer,Kolkata
C4382,Client_Partner_4382,Corporate,Delhi
C4383,Client_Partner_4383,Corporate,Hyderabad
C4384,Client_Partner_4384,Corporate,Hyderabad
C4385,Client_Partner_4385,Corporate,Kolkata
C4386,Client_Partner_4386,Corporate,Bangalore 
C4387,Client_Partner_4387,Corporate,Hyderabad
C4388,Client_Partner_4388,Home Office,Hyderabad
C4389,Client_Partner_4389,Home Office,Bengaluru
C4390,Client_Partner_4390,Corporate,Bangalore 
C4391,Client_Partner_4391,Home Office,Delhi
C4392,Client_Partner_4392,Consumer,Mumbai
C4393,Client_Partner_4393,Consumer,Mumbai
C4394,Client_Partner_4394,Home Office,Bengaluru
C4395,Client_Partner_4395,Corporate,Kolkata
C4396,Client_Partner_4396,Home Office,Delhi
C4397,Client_Partner_4397,Home Office,
C4398,Client_Partner_4398,Corporate,Hyderabad
C4399,Client_Partner_4399,Home Office,Hyderabad
C4400,Client_Partner_4400,Home Office,Kolkata
C4401,Client_Partner_4401,Corporate,Bengaluru
C4402,Client_Partner_4402,Home Office,BLR
C4403,Client_Partner_4403,Home Office,Kolkata
C4404,Client_Partner_4404,Corporate,Delhi
C4405,Client_Partner_4405,Consumer,Delhi
C4406,Client_Partner_4406,Consumer,Kolkata
C4407,Client_Partner_4407,Consumer,Hyderabad
C4408,Client_Partner_4408,Corporate,Delhi
C4409,Client_Partner_4409,Corporate,Bengaluru
C4410,Client_Partner_4410,Corporate,Kolkata
C4411,Client_Partner_4411,Home Office,Hyderabad
C4412,Client_Partner_4412,Home Office,Chennai
C4413,Client_Partner_4413,Corporate,Bengaluru
C4414,Client_Partner_4414,Corporate,Kolkata
C4415,Client_Partner_4415,Home Office,Chennai
C4416,Client_Partner_4416,Corporate,Mumbai
C4417,Client_Partner_4417,Home Office,Kolkata
C4418,Client_Partner_4418,Consumer,Kolkata
C4419,Client_Partner_4419,Corporate,Chennai
C4420,Client_Partner_4420,Corporate,Mumbai
C4421,Client_Partner_4421,Corporate,Chennai
C4422,Client_Partner_4422,Home Office,Delhi
C4423,Client_Partner_4423,Corporate,Chennai
C4424,Client_Partner_4424,Corporate,Mumbai
C4425,Client_Partner_4425,Consumer,Delhi
C4426,Client_Partner_4426,Corporate,Chennai
C4427,Client_Partner_4427,Home Office,Bengaluru
C4428,Client_Partner_4428,Consumer,Chennai
C4429,Client_Partner_4429,Consumer,Hyderabad
C4430,Client_Partner_4430,Consumer,Mumbai
C4431,Client_Partner_4431,Consumer,Bengaluru
C4432,Client_Partner_4432,Consumer,Hyderabad
C4433,Client_Partner_4433,Home Office,Kolkata
C4434,Client_Partner_4434,Consumer,Bangalore 
C4435,Client_Partner_4435,Corporate,Kolkata
C4436,Client_Partner_4436,Consumer,Delhi
C4437,Client_Partner_4437,Home Office,Hyderabad
C4438,Client_Partner_4438,Home Office,Bengaluru
C4439,Client_Partner_4439,Consumer,Bangalore 
C4440,Client_Partner_4440,Home Office,Bengaluru
C4441,Client_Partner_4441,Consumer,BLR
C4442,Client_Partner_4442,Corporate,Bengaluru
C4443,Client_Partner_4443,Corporate,Chennai
C4444,Client_Partner_4444,Home Office,Bengaluru
C4445,Client_Partner_4445,Corporate,Hyderabad
C4446,Client_Partner_4446,Corporate,Kolkata
C4447,Client_Partner_4447,Corporate,Delhi
C4448,Client_Partner_4448,Corporate,BLR
C4449,Client_Partner_4449,Consumer,Chennai
C4450,Client_Partner_4450,Home Office,Delhi
C4451,Client_Partner_4451,Home Office,Kolkata
C4452,Client_Partner_4452,Consumer,Hyderabad
C4453,Client_Partner_4453,Corporate,Chennai
C4454,Client_Partner_4454,Corporate,Mumbai
C4455,Client_Partner_4455,Consumer,BLR
C4456,Client_Partner_4456,Home Office,Bengaluru
C4457,Client_Partner_4457,Home Office,Delhi
C4458,Client_Partner_4458,Corporate,Bengaluru
C4459,Client_Partner_4459,Corporate,Mumbai
C4460,Client_Partner_4460,Corporate,Chennai
C4461,Client_Partner_4461,Home Office,Hyderabad
C4462,Client_Partner_4462,Consumer,Hyderabad
C4463,Client_Partner_4463,Home Office,Kolkata
C4464,Client_Partner_4464,Consumer,Mumbai
